"TOA5","CR3000_Estacao","CR3000","4133","CR3000.Std.10","CPU:BETANIA_sem sonico.CR3","44827","Baixa1"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","NRLite_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCorr_Avg","CG3DnCorr_Avg","CNR1TC_Avg","CMA11Up_Avg","CMA11Dn_Avg","LI190S_Avg","VW_Avg","HFP01_Avg","STP01_50cm_Avg","STP01_20cm_Avg","STP01_10cm_Avg","STP01_5cm_Avg","STP01_2cm_Avg","CS106_Avg","HMP45C_Temp_Avg","HMP45C_RH_Avg","WindSpeed","WindDirection","TB4_Tot"
"TS","RN","","","W/m2","W/m2","W/m2","W/m2","W/m2","deg_C","W/m2","W/m2","umol/mol","%","W/m2","deg_C","deg_C","deg_C","deg_C","deg_C","hPa","dec_C","%","m/s","Deg","mm"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc:Averaged_Value","WVc:Averaged_Value","Tot"
"2016-06-23 19:10:00",20990,12.61,27.75,-27.17846,0,1.029551,"NAN","NAN","NAN",0,0.4480478,0.4594322,0.2067457,-14.89516,29.60933,29.92849,29.80788,29.54024,29.07519,1009.223,26.74615,76.12152,0.02025334,137.84,0
"2016-06-23 19:20:00",20991,12.6,27.49,-17.98075,0.1490564,1.301182,"NAN","NAN","NAN",0,0.4895136,0.5322727,0.2067345,-14.78464,29.61023,29.91118,29.75241,29.46447,29.00884,1009.23,26.52957,76.84136,0.005063334,138.3695,0
"2016-06-23 19:30:00",20992,12.57,27.31,-13.51075,0.5535291,1.61314,"NAN","NAN","NAN",0.001868092,0.6556873,0.4349232,0.2067224,-13.98496,29.62002,29.90012,29.70781,29.418,28.99216,1009.328,26.62725,77.44993,0.04867332,145.5327,0
"2016-06-23 19:40:00",20993,12.58,27.2,-13.96755,0.7603104,1.870134,"NAN","NAN","NAN",0.01183125,0.7910025,0.3964036,0.2066935,-12.96546,29.61802,29.87099,29.66045,29.37643,28.99241,1009.495,26.82518,76.84669,0.03462666,242.062,0
"2016-06-23 19:50:00",20994,12.57,27.18,-16.93834,1.755888,2.715875,"NAN","NAN","NAN",0.1304564,1.058432,0.3809995,0.206689,-12.38281,29.62311,29.84942,29.63355,29.35587,28.98785,1009.678,27.53318,73.21393,0.2067797,46.21097,0
"2016-06-23 20:00:00",20995,12.55,27.2,-19.53871,1.146601,2.445815,"NAN","NAN","NAN",0.03424859,0.9301797,0.4041092,0.2066909,-12.11974,29.63009,29.83148,29.61359,29.33369,28.97161,1009.706,27.98206,71.50443,0.1850564,49.83864,0
"2016-06-23 20:10:00",20996,12.55,27.2,-16.73801,0.4131704,1.816763,"NAN","NAN","NAN",0,0.6331893,0.3655886,0.2066627,-11.93787,29.62799,29.80682,29.57594,29.30334,28.94793,1009.903,27.73288,73.28699,0.04899999,41.9766,0
"2016-06-23 20:20:00",20997,12.53,27.18,-17.18464,0.132056,1.14778,"NAN","NAN","NAN",0,0.4834084,0.3221657,0.2066877,-11.60422,29.63168,29.78599,29.54594,29.28218,28.94061,1009.848,27.53147,76.07,0.03381001,309.9927,0
"2016-06-23 20:30:00",20998,12.52,27.11,-21.46171,0.1253329,1.2304,"NAN","NAN","NAN",0,0.4049785,0.5084558,0.2066753,-11.39081,29.63559,29.76614,29.51954,29.25748,28.9207,1009.822,27.26175,79.22534,0.4119269,292.8339,0
"2016-06-23 20:40:00",20999,12.5,27.09,-27.63518,0.3819339,2.168248,"NAN","NAN","NAN",0,0.743755,0.3837954,0.2065726,-11.39814,29.64032,29.74785,29.49537,29.23704,28.88963,1009.915,27.79465,76.77072,0.6517007,330.6759,0
"2016-06-23 20:50:00",21000,12.49,27.05,-31.07663,0,1.214995,"NAN","NAN","NAN",0,0.4512668,0.471342,0.2065684,-11.63271,29.64348,29.73018,29.47116,29.20881,28.84544,1010.167,27.63938,78.20338,0.1298497,276.7599,0
"2016-06-23 21:00:00",21001,12.51,26.93,-32.19609,0,1.13277,"NAN","NAN","NAN",0,0.3455258,0.4440343,0.206571,-12.54406,29.64347,29.71186,29.44298,29.16742,28.77709,1010.246,27.13851,80.74458,0.3175203,301.6904,0
"2016-06-23 21:10:00",21002,12.5,26.81,-32.70979,0.0003953816,2.110549,"NAN","NAN","NAN",0,0.755656,0.2878513,0.2065512,-12.99345,29.65004,29.696,29.41998,29.13285,28.72527,1010.339,27.4759,79.17981,0.3237272,343.035,0
"2016-06-23 21:20:00",21003,12.47,26.69,-34.92404,0,1.541586,"NAN","NAN","NAN",0,0.56473,0.3347744,0.2065432,-13.26492,29.65177,29.68,29.38909,29.08729,28.66872,1010.444,27.18891,80.43169,0.07807331,332.8449,0
"2016-06-23 21:30:00",21004,12.48,26.55,-34.3172,0,1.476751,"NAN","NAN","NAN",0,0.536127,0.6184254,0.2065264,-13.8133,29.65417,29.66717,29.35918,29.04093,28.61055,1010.584,26.87906,81.70663,0.1233165,295.048,0
"2016-06-23 21:40:00",21005,12.47,26.37,-32.83076,0,1.169938,"NAN","NAN","NAN",0,0.4422737,0.368395,0.2065271,-14.35326,29.6509,29.6514,29.31927,28.98958,28.54092,1010.68,26.44121,83.82994,0.0591266,229.2892,0
"2016-06-23 21:50:00",21006,12.46,26.2,-36.14998,0.02925845,1.917219,"NAN","NAN","NAN",0,0.6296639,0.4895612,0.2064631,-14.68304,29.65377,29.63732,29.28436,28.94179,28.47954,1010.753,26.34864,84.19953,0.4370801,288.6223,0
"2016-06-23 22:00:00",21007,12.46,26.11,-36.78614,0.06682003,2.667275,"NAN","NAN","NAN",0,0.9102684,0.4300309,0.2064521,-14.47894,29.65574,29.61656,29.24853,28.8968,28.43744,1010.786,26.78369,81.80724,0.3381,299.0034,0
"2016-06-23 22:10:00",21008,12.45,26.02,-37.11612,0.01818773,2.168288,"NAN","NAN","NAN",0,0.7714106,0.31937,0.2064698,-14.4368,29.65998,29.60122,29.21798,28.86329,28.40625,1010.771,26.67679,82.2338,0.3931439,300.9672,0
"2016-06-23 22:20:00",21009,12.42,25.96,-37.29743,0.002767686,2.49013,"NAN","NAN","NAN",0,0.8646222,0.4076169,0.2064733,-14.36609,29.66061,29.57689,29.18277,28.82749,28.3646,1010.862,26.81442,81.11782,0.3781171,314.053,0
"2016-06-23 22:30:00",21010,12.43,25.88,-34.25327,0,1.418651,"NAN","NAN","NAN",0,0.5380634,0.4216284,0.2064329,-14.33356,29.65888,29.55315,29.15166,28.78868,28.32508,1010.849,26.40382,83.6396,0.03919998,268.7301,0
"2016-06-23 22:40:00",21011,12.42,25.75,-34.29251,0,1.296088,"NAN","NAN","NAN",0,0.3860318,0.4468436,0.206397,-14.65519,29.6595,29.52935,29.11886,28.75401,28.28167,1010.694,25.88805,86.41319,0.09440656,281.8334,0
"2016-06-23 22:50:00",21012,12.41,25.6,-33.55332,0,1.562179,"NAN","NAN","NAN",0,0.5377429,0.4685543,0.206335,-14.92935,29.65981,29.50822,29.08682,28.71324,28.23438,1010.688,25.74174,87.17548,0,0,0
"2016-06-23 23:00:00",21013,12.4,25.47,-35.37144,0.05574998,2.738467,"NAN","NAN","NAN",0,0.9028831,0.6373475,0.2063769,-15.0622,29.66359,29.48944,29.05999,28.67986,28.19025,1010.625,25.8561,86.2905,0.1244599,306.0308,0
"2016-06-23 23:10:00",21014,12.38,25.38,-35.4257,0.006326276,2.484642,"NAN","NAN","NAN",0,0.8974243,0.4111269,0.2064006,-15.22037,29.6589,29.46593,29.02308,28.63951,28.15128,1010.606,26.0763,84.98309,0.07284664,260.5705,0
"2016-06-23 23:20:00",21015,12.39,25.3,-36.35996,0,2.360886,"NAN","NAN","NAN",0,0.8337824,0.5007764,0.2063131,-15.12902,29.66027,29.44674,28.99177,28.60513,28.11782,1010.549,26.01552,85.26324,0.1273998,144.7047,0
"2016-06-23 23:30:00",21016,12.38,25.23,-35.59217,0.004349296,2.407939,"NAN","NAN","NAN",0,0.8286403,0.4426447,0.2063757,-15.18236,29.66152,29.42813,28.95934,28.57349,28.08637,1010.505,25.81382,85.56332,0.07741988,136.5486,0
"2016-06-23 23:40:00",21017,12.38,25.16,-34.22599,0,2.303164,"NAN","NAN","NAN",0,0.8090343,0.4489486,0.2062536,-15.1602,29.66076,29.40492,28.92963,28.54255,28.05526,1010.563,25.7452,85.7581,0.1272365,251.8396,0
"2016-06-23 23:50:00",21018,12.36,25.1,-36.42603,0.1035928,2.907709,"NAN","NAN","NAN",0,1.007673,0.4692583,0.2062632,-15.14096,29.66021,29.38398,28.89863,28.51125,28.02109,1010.552,25.95278,84.74114,0.402944,286.5952,0
"2016-06-24 00:00:00",21019,12.35,25.06,-30.99245,0,1.742503,"NAN","NAN","NAN",0,0.6688942,0.3845148,0.2062436,-14.78157,29.65945,29.3622,28.8735,28.4843,28.00604,1010.502,25.80195,85.78318,0.05504328,200.4941,0
"2016-06-24 00:10:00",21020,12.35,24.99,-34.6364,0.006721661,1.991207,"NAN","NAN","NAN",0,0.620037,0.4286398,0.2061774,-14.83051,29.65856,29.33998,28.84521,28.45608,27.97847,1010.346,25.4633,87.05744,0.2131496,100.8523,0
"2016-06-24 00:20:00",21021,12.34,24.94,-35.36903,0.01186175,2.586656,"NAN","NAN","NAN",0,0.932461,0.390816,0.2061868,-15.04267,29.66052,29.32196,28.82256,28.4297,27.94169,1010.221,25.70337,85.5163,0.1355665,91.19645,0
"2016-06-24 00:30:00",21022,12.34,24.87,-33.63716,0,1.885635,"NAN","NAN","NAN",0,0.7084297,0.4741645,0.206218,-15.04063,29.65604,29.29929,28.79165,28.39719,27.91135,1010.27,25.51291,86.35104,0.05438997,233.4559,0
"2016-06-24 00:40:00",21023,12.32,24.78,-34.0705,0,2.009794,"NAN","NAN","NAN",0,0.6537884,0.3642043,0.2061792,-15.23933,29.65544,29.27736,28.76424,28.37036,27.88078,1010.223,25.26192,87.74944,0.05014334,225.8679,0
"2016-06-24 00:50:00",21024,12.32,24.71,-32.36127,0,2.138291,"NAN","NAN","NAN",0,0.7177507,0.4685606,0.2061283,-15.39908,29.65601,29.26268,28.74302,28.3397,27.8432,1010.072,25.20406,87.96515,0.0398533,204.3983,0
"2016-06-24 01:00:00",21025,12.32,24.62,-33.13004,0.0003953967,2.003879,"NAN","NAN","NAN",0,0.6348289,0.4986828,0.2060493,-15.44868,29.65474,29.24132,28.71519,28.30811,27.81251,1009.962,25.05839,88.54182,0.3356498,285.6254,0
"2016-06-24 01:10:00",21026,12.31,24.59,-40.67094,0.004349365,3.05168,"NAN","NAN","NAN",0,1.020546,0.7361175,0.2060976,-15.32953,29.65408,29.22291,28.68808,28.27847,27.7881,1009.847,25.49545,86.22411,0.5847336,286.078,0
"2016-06-24 01:20:00",21027,12.29,24.58,-35.20494,0.01502508,2.549134,"NAN","NAN","NAN",0,0.8935823,0.5827318,0.2061175,-14.98669,29.65133,29.20058,28.66208,28.25287,27.77147,1009.739,25.53018,85.85007,0.3529632,296.3925,0
"2016-06-24 01:30:00",21028,12.29,24.59,-34.31093,0.04112133,2.339558,"NAN","NAN","NAN",0,0.8218976,0.5175908,0.2061693,-14.73239,29.64959,29.18095,28.64006,28.23409,27.75638,1009.709,25.639,85.22096,0.4681145,292.2811,0
"2016-06-24 01:40:00",21029,12.29,24.6,-30.78214,0.01028024,2.099936,"NAN","NAN","NAN",0,0.7903929,0.3838142,0.2061492,-14.4372,29.64249,29.15603,28.61108,28.21201,27.74548,1009.57,25.60603,85.34147,0.2466332,311.1537,0
"2016-06-24 01:50:00",21030,12.28,24.6,-27.79871,0.0003953932,1.630217,"NAN","NAN","NAN",0,0.6187531,0.3214804,0.2061463,-14.20146,29.6458,29.14358,28.59712,28.2019,27.7421,1009.465,25.40302,86.42018,0.02254,290.1294,0
"2016-06-24 02:00:00",21031,12.27,24.57,-22.76389,0,1.214666,"NAN","NAN","NAN",0,0.4680063,0.417437,0.206113,-13.93696,29.63986,29.12192,28.57269,28.18529,27.73957,1009.449,25.16641,87.84441,0.02678667,240.7352,0
"2016-06-24 02:10:00",21032,12.27,24.54,-20.28141,0,1.206751,"NAN","NAN","NAN",0,0.5007898,0.5014831,0.206075,-13.55444,29.63783,29.10046,28.55379,28.17443,27.74672,1009.37,24.98224,88.56646,0,0,0
"2016-06-24 02:20:00",21033,12.25,24.52,-19.96971,0.01858345,1.433305,"NAN","NAN","NAN",0,0.5743943,0.5428026,0.2060718,-13.11476,29.63798,29.08311,28.54067,28.16638,27.75205,1009.321,24.97845,89.05017,0.01551667,171.4307,0
"2016-06-24 02:30:00",21034,12.24,24.55,-24.76435,0.9801873,2.571261,"NAN","NAN","NAN",0,0.9530418,0.4027264,0.2061646,-12.87715,29.63596,29.06783,28.52836,28.16109,27.74695,1009.335,25.47537,86.64886,0.7028238,73.77834,0
"2016-06-24 02:40:00",21035,12.24,24.64,-23.15071,0.4610321,2.224103,"NAN","NAN","NAN",0,0.9202555,0.5196928,0.2061188,-13.02759,29.62996,29.04873,28.51182,28.14465,27.71478,1009.242,25.87548,84.12236,0.5809773,75.27247,0
"2016-06-24 02:50:00",21036,12.22,24.73,-20.26759,0.1150606,1.583166,"NAN","NAN","NAN",0,0.7177542,0.2983676,0.206108,-12.7268,29.63013,29.03228,28.49919,28.13359,27.71385,1009.233,25.84274,84.3638,0.09097662,111.2692,0
"2016-06-24 03:00:00",21037,12.23,24.76,-23.44243,0,0.9659407,"NAN","NAN","NAN",0,0.4737828,0.4615532,0.2061367,-12.35376,29.62546,29.01508,28.48279,28.12783,27.73427,1009.193,25.52586,86.05378,0.02646,227.6922,0
"2016-06-24 03:10:00",21038,12.23,24.74,-24.96969,0.001581558,1.615166,"NAN","NAN","NAN",0,0.5978509,0.4692556,0.2061223,-12.45646,29.62395,29.0012,28.47065,28.12283,27.7324,1009.147,25.3774,86.79934,0.3067405,271.8931,0
"2016-06-24 03:20:00",21039,12.2,24.71,-23.95766,0,1.133984,"NAN","NAN","NAN",0,0.492748,0.3207768,0.2061238,-12.59787,29.61966,28.98548,28.45962,28.11233,27.72196,1009.147,25.2975,87.3961,0.02433667,254.7255,0
"2016-06-24 03:30:00",21040,12.22,24.68,-24.54921,0.1166412,1.712843,"NAN","NAN","NAN",0,0.6528205,0.4377426,0.2061047,-12.55316,29.61425,28.96893,28.44475,28.09969,27.70372,1009.216,25.29584,87.17583,0.3861205,298.0522,0
"2016-06-24 03:40:00",21041,12.2,24.69,-23.20548,0.01067558,1.546379,"NAN","NAN","NAN",0,0.6582834,0.4769635,0.2061216,-12.44708,29.61035,28.95468,28.43276,28.08804,27.69732,1009.278,25.51948,85.98235,0.2507169,275.6132,0
"2016-06-24 03:50:00",21042,12.2,24.69,-19.06163,0,0.8943793,"NAN","NAN","NAN",0,0.4040352,0.6044348,0.2061079,-12.44781,29.60861,28.9433,28.4233,28.08106,27.69082,1009.425,25.16465,87.76161,0.2069429,208.9536,0
"2016-06-24 04:00:00",21043,12.2,24.68,-15.93738,0.00039539,0.9817613,"NAN","NAN","NAN",0,0.4471066,0.5301944,0.2060657,-12.11571,29.60592,28.93153,28.41155,28.07456,27.70303,1009.458,25.01641,88.50925,0.002776667,239.3518,0
"2016-06-24 04:10:00",21044,12.19,24.67,-15.42941,0.3463629,1.331281,"NAN","NAN","NAN",0.00186816,0.5563888,0.4860666,0.2061101,-11.47461,29.60193,28.91736,28.40336,28.07418,27.7237,1009.535,25.0422,88.08214,0.3650505,300.2573,0
"2016-06-24 04:20:00",21045,12.18,24.72,-14.57579,0.485148,1.70217,"NAN","NAN","NAN",0.004670409,0.7065003,0.3445914,0.2061268,-11.01236,29.59882,28.90585,28.39556,28.07671,27.74199,1009.517,25.50054,85.40709,0.2428764,309.2342,0
"2016-06-24 04:30:00",21046,12.18,24.75,-19.52334,0.02451428,0.9936162,"NAN","NAN","NAN",0,0.4953173,0.324278,0.2061745,-10.85977,29.595,28.89328,28.38818,28.08081,27.74956,1009.46,25.46032,86.25842,0.01796667,339.2458,0
"2016-06-24 04:40:00",21047,12.17,24.74,-19.66389,0.03677122,1.508407,"NAN","NAN","NAN",0,0.6209916,0.4279316,0.2061418,-11.06378,29.5892,28.87898,28.38154,28.07717,27.73219,1009.423,25.32978,86.43916,0.1007766,287.8467,0
"2016-06-24 04:50:00",21048,12.17,24.73,-19.05797,0,0.7844542,"NAN","NAN","NAN",0,0.4329604,0.6016296,0.2061456,-11.38954,29.5856,28.86774,28.37555,28.06826,27.71418,1009.405,25.26719,86.89688,0,0,0
"2016-06-24 05:00:00",21049,12.16,24.7,-18.39217,0.03360845,1.017345,"NAN","NAN","NAN",0,0.4133558,0.3606993,0.2061469,-11.39371,29.58338,28.85916,28.36961,28.06466,27.70703,1009.45,25.08687,88.00286,0.05161334,263.9873,0
"2016-06-24 05:10:00",21050,12.16,24.69,-22.90396,0.07472924,1.727076,"NAN","NAN","NAN",0,0.6936415,0.4356415,0.2061559,-11.55651,29.57686,28.84516,28.35847,28.04831,27.68826,1009.471,25.24984,86.12103,0.5546797,279.7876,0
"2016-06-24 05:20:00",21051,12.14,24.69,-22.00716,0.03281744,1.434476,"NAN","NAN","NAN",0,0.5824236,0.6541584,0.2062273,-11.79323,29.57428,28.83865,28.35136,28.03934,27.66953,1009.502,25.4623,84.86019,0.09979657,283.6051,0
"2016-06-24 05:30:00",21052,12.13,24.67,-23.28523,0,0.6753281,"NAN","NAN","NAN",0,0.3201409,0.3740063,0.2062452,-11.93371,29.56889,28.82639,28.33938,28.02248,27.65099,1009.552,25.06091,86.81873,0.008983335,221.1406,0
"2016-06-24 05:40:00",21053,12.16,24.6,-24.68985,0,0.9026867,"NAN","NAN","NAN",0,0.3632152,0.4174339,0.2061325,-12.20264,29.56141,28.8153,28.32302,28.00542,27.62636,1009.659,24.84268,88.09538,0.01894666,279.9985,0
"2016-06-24 05:50:00",21054,12.14,24.56,-27.10209,0.3412192,2.120859,"NAN","NAN","NAN",0,0.7813811,0.4622505,0.2061226,-12.53733,29.56106,28.80884,28.31727,27.98817,27.59622,1009.725,25.11077,86.86301,0.6678709,321.4451,0
"2016-06-24 06:00:00",21055,12.13,24.56,-29.32274,0.3416196,2.197196,"NAN","NAN","NAN",0.01930439,0.9347116,0.7452128,0.2061972,-12.52533,29.55788,28.79721,28.30247,27.96873,27.57494,1009.782,25.50845,84.78836,0.3421831,316.0266,0
"2016-06-24 06:10:00",21056,12.12,24.55,-27.43007,4.760935,2.882024,"NAN","NAN","NAN",3.839398,1.712893,4.598057,0.206233,-12.60901,29.55132,28.78562,28.28621,27.95324,27.5526,1009.844,25.3814,85.35232,0.3361399,312.9264,0
"2016-06-24 06:20:00",21057,12.12,24.54,-23.14865,13.68969,4.13344,"NAN","NAN","NAN",12.0067,2.981246,12.33524,0.2062555,-12.61375,29.54839,28.77518,28.27213,27.94061,27.54423,1009.905,25.22156,86.22717,0.3054338,286.3205,0
"2016-06-24 06:30:00",21058,12.17,24.52,-15.926,26.14953,6.149504,"NAN","NAN","NAN",23.91921,4.755816,25.32726,0.2062058,-12.41457,29.54549,28.76872,28.26267,27.92996,27.54661,1009.954,24.92744,87.99876,0.02776666,174.7599,0
"2016-06-24 06:40:00",21059,12.17,24.49,-9.826425,38.10661,8.192502,"NAN","NAN","NAN",35.04724,6.357494,38.16256,0.2061809,-11.7602,29.53872,28.75427,28.24895,27.9228,27.56493,1009.948,24.81386,89.07482,0.02825666,289.4775,0
"2016-06-24 06:50:00",21060,12.18,24.5,-2.513984,53.14669,11.0789,"NAN","NAN","NAN",48.35306,8.519762,53.97045,0.20621,-11.09162,29.53325,28.74169,28.2378,27.92292,27.58963,1009.984,24.9438,88.59755,0.2752162,303.2129,0
"2016-06-24 07:00:00",21061,12.25,24.58,12.82792,79.11092,15.98501,"NAN","NAN","NAN",71.59771,12.48335,80.49731,0.2062164,-10.27703,29.53146,28.73433,28.23293,27.93059,27.63692,1010.1,25.34866,86.50242,0.4904894,285.523,0
"2016-06-24 07:10:00",21062,12.3,24.74,21.34826,98.35484,20.79672,"NAN","NAN","NAN",89.38296,16.52674,97.02336,0.2062747,-8.930672,29.52318,28.71941,28.2272,27.94961,27.70466,1010.198,25.70501,84.37949,0.7150731,311.8595,0
"2016-06-24 07:20:00",21063,12.44,24.98,22.08802,107.3721,29.80637,"NAN","NAN","NAN",98.07043,25.02771,109.6508,0.2062631,-7.864233,29.52278,28.71382,28.23492,27.98309,27.76867,1010.323,26.04184,83.24268,0.8423102,298.579,0
"2016-06-24 07:30:00",21064,12.93,25.26,39.68203,129.9401,37.7788,"NAN","NAN","NAN",127.0038,31.81186,169.7967,0.2062551,-6.839795,29.52178,28.71075,28.24674,28.02059,27.84353,1010.429,26.32797,82.19008,0.6061307,289.4341,0
"2016-06-24 07:40:00",21065,13.04,25.54,133.5779,270.4664,42.59706,"NAN","NAN","NAN",248.8113,34.9339,256.485,0.2062541,-5.102135,29.51659,28.70172,28.25392,28.07099,28.04366,1010.584,26.68117,81.00729,0.792168,314.7507,0
"2016-06-24 07:50:00",21066,13.16,25.96,163.0439,326.1766,56.14894,"NAN","NAN","NAN",299.5666,48.70262,308.3636,0.2063496,-2.617145,29.51001,28.69298,28.27234,28.14962,28.1688,1010.703,27.17213,78.81179,0.6495777,327.7308,0
"2016-06-24 08:00:00",21067,13.25,26.58,182.7871,361.9919,70.32189,"NAN","NAN","NAN",328.9394,61.97943,340.1431,0.2064178,-0.2871513,29.50467,28.6874,28.30162,28.2106,28.23906,1010.821,27.78267,76.36093,0.8527626,326.4584,0
"2016-06-24 08:10:00",21068,13.33,27.29,198.5491,391.928,78.85221,"NAN","NAN","NAN",362.2686,70.67262,376.6683,0.2064582,2.593468,29.50206,28.68701,28.33286,28.27694,28.4083,1010.859,27.95998,75.91858,0.6508844,349.973,0
"2016-06-24 08:20:00",21069,13.06,27.94,180.6333,362.145,68.35462,"NAN","NAN","NAN",332.2083,62.55094,345.271,0.2062458,4.19454,29.50383,28.68938,28.36843,28.38858,28.70424,1010.925,28.34574,74.03419,0.6002506,318.6817,0
"2016-06-24 08:30:00",21070,13.21,28.47,221.7413,446.7139,86.65965,"NAN","NAN","NAN",409.5376,78.83257,370.1926,0.206232,6.432128,29.49282,28.68386,28.41295,28.53144,29.04793,1011.017,28.20876,74.10735,0.7972305,307.1922,0
"2016-06-24 08:40:00",21071,13.18,29.05,148.9673,479.0905,94.10446,"NAN","NAN","NAN",437.101,85.59229,429.9474,0.2061362,9.837152,29.4897,28.6901,28.47956,28.72341,29.44485,1010.935,28.94867,71.49891,0.6015574,305.1382,0
"2016-06-24 08:50:00",21072,13.19,29.59,250.0906,368.1286,93.928,"NAN","NAN","NAN",370.2221,85.86082,471.9584,0.206045,11.88438,29.48514,28.69623,28.56337,28.92806,29.71426,1010.93,29.13208,69.61681,0.3603132,314.3427,0
"2016-06-24 09:00:00",21073,13.37,30.14,275.5341,496.3962,93.80956,"NAN","NAN","NAN",458.6927,85.48481,483.7901,0.205979,13.52935,29.48584,28.71134,28.66764,29.11308,29.97955,1010.908,29.64933,67.46689,0.5510862,332.5688,0
"2016-06-24 09:10:00",21074,13.42,30.64,281.2618,503.1171,90.08707,"NAN","NAN","NAN",458.8134,83.40739,477.021,0.2058002,15.8628,29.47446,28.72167,28.76034,29.28467,30.24299,1010.931,29.65146,67.83086,0.3779536,215.0247,0
"2016-06-24 09:20:00",21075,13.43,30.93,238.5543,442.0876,77.22923,"NAN","NAN","NAN",405.0414,72.44378,425.1313,0.2057986,14.22627,29.47571,28.74705,28.87151,29.4573,30.34638,1010.921,29.30954,69.5952,0.6107039,185.2992,0
"2016-06-24 09:30:00",21076,13.54,31.27,345.6113,617.0862,112.097,"NAN","NAN","NAN",562.8049,103.8105,583.8737,0.205779,15.88968,29.46807,28.77102,28.97605,29.56725,30.5096,1010.905,29.86735,67.03993,0.46256,169.0213,0
"2016-06-24 09:40:00",21077,13.53,31.73,399.7958,689.7147,124.7529,"NAN","NAN","NAN",626.2792,115.8095,644.9547,0.2055685,19.40718,29.46735,28.80837,29.0822,29.74251,30.8189,1010.849,30.44671,64.98413,0.787594,35.83718,0
"2016-06-24 09:50:00",21078,13.53,32.24,461.248,783.5197,141.3009,"NAN","NAN","NAN",709.6364,130.693,725.9857,0.2052856,23.70448,29.46381,28.84292,29.19386,29.94269,31.21093,1010.697,30.70371,62.63452,1.008257,344.7236,0
"2016-06-24 10:00:00",21079,13.31,32.74,420.6659,723.0446,126.4977,"NAN","NAN","NAN",655.0886,119.2205,671.7286,0.2051455,26.29704,29.45708,28.87484,29.31338,30.18796,31.57812,1010.651,31.02547,60.88023,0.6766903,142.0842,0
"2016-06-24 10:10:00",21080,13.47,33.18,455.1837,773.6675,135.3884,"NAN","NAN","NAN",701.2264,127.891,716.1732,0.2050049,25.88105,29.4547,28.92318,29.454,30.36548,31.54857,1010.539,31.1218,60.88993,0.4739941,192.5149,0
"2016-06-24 10:20:00",21081,13.55,33.72,509.3748,826.2407,144.6516,"NAN","NAN","NAN",747.4004,136.1139,761.543,0.2047624,23.86515,29.45292,28.97457,29.57172,30.51056,31.85164,1010.494,31.7078,57.5935,0.7069063,69.44353,0
"2016-06-24 10:30:00",21082,13.55,34.21,541.655,894.3116,158.6393,"NAN","NAN","NAN",813.9273,149.0397,824.5596,0.2045137,26.99925,29.44951,29.02533,29.69399,30.72286,32.20823,1010.392,31.85055,56.85621,0.8821632,4.966452,0
"2016-06-24 10:40:00",21083,13.54,34.7,487.6253,819.2628,141.4355,"NAN","NAN","NAN",745.8514,134.3271,757.1468,0.2042899,28.86085,29.44473,29.07908,29.82982,30.9567,32.53642,1010.358,32.2136,55.28022,0.7567242,149.8417,0
"2016-06-24 10:50:00",21084,13.54,34.92,243.4983,412.8174,64.06706,"NAN","NAN","NAN",375.715,63.22135,392.8187,0.2042729,25.82677,29.43774,29.13198,29.9687,31.16209,32.60066,1010.343,31.72198,56.26994,0.710337,158.7829,0
"2016-06-24 11:00:00",21085,13.53,34.94,582.3092,956.3604,171.3591,"NAN","NAN","NAN",873.7184,159.0609,883.5609,0.2042748,21.13752,29.4409,29.19589,30.115,31.23931,32.46856,1010.225,31.606,56.23272,0.7158906,157.7945,0
"2016-06-24 11:10:00",21086,13.55,35.12,322.3017,524.2711,87.25507,"NAN","NAN","NAN",478.0514,83.71555,496.8918,0.20399,24.58372,29.43559,29.25892,30.22215,31.35781,32.74968,1010.154,31.71833,59.03272,0.764237,161.3216,0
"2016-06-24 11:20:00",21087,13.55,35.3,649.3646,1024.228,181.6872,"NAN","NAN","NAN",933.3131,167.9917,943.4642,0.2038761,25.51196,29.42973,29.32002,30.33069,31.46345,32.89617,1010.043,32.01712,60.22374,0.5605599,209.4453,0
"2016-06-24 11:30:00",21088,13.54,35.72,650.8972,1019.013,174.6465,"NAN","NAN","NAN",925.7189,163.7344,933.3781,0.2034842,32.5421,29.4288,29.39204,30.4446,31.68901,33.51597,1009.972,32.15371,59.62824,0.583101,186.4311,0
"2016-06-24 11:40:00",21089,13.53,35.9,233.5967,399.5268,60.37009,"NAN","NAN","NAN",365.6353,60.97696,383.1625,0.2034638,30.1728,29.42559,29.44646,30.5829,31.95733,33.58349,1009.852,31.51093,61.21029,0.5594174,184.208,0
"2016-06-24 11:50:00",21090,13.55,35.77,348.077,568.2338,93.31577,"NAN","NAN","NAN",518.7913,89.79197,543.006,0.2035553,21.57017,29.4202,29.50288,30.72717,31.99087,33.14405,1009.798,31.11731,63.36557,0.6095602,192.3781,0
